Drug_ID,Drug,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,FractionCSP3,Y
Metkephamid,CN[C@@H](CCSC)C(=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1,600.7420000000003,-0.4056999999999933,7,9,191.75,16,2,0.41379310344827586,-7.309999900000001
Oxazolidin-2-one (OXa),CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,276.29200000000003,1.3504999999999998,1,4,75.71000000000001,4,2,0.35714285714285715,-4.5900002
OXb,CC(=O)c1ccc(N2CC(CO)OC2=O)cc1,235.23899999999998,1.2066999999999999,1,4,66.84,3,2,0.3333333333333333,-4.1799998
OXc,CC(=O)c1ccc(N2CC(CN)OC2=O)cc1,234.25499999999997,1.1731,1,4,72.63,3,2,0.3333333333333333,-4.8499999
OXd,CCCOCOCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,307.34600000000006,2.615100000000001,0,5,65.07000000000001,8,2,0.5,-3.95
OXe,CC(=O)NC(O)CNc1ccc(C(C)=O)cc1,236.271,0.7555999999999996,3,4,78.43,5,1,0.3333333333333333,-5.2199998
OXf,CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)S(=O)N1C,309.3910000000001,0.7243999999999999,1,3,69.72,4,2,0.42857142857142855,-5.119999900000002
OXh,CC(=O)NCC1CN(c2ccc(C(C)O)cc2)C(=O)N1,277.324,0.7741999999999998,3,3,81.67000000000002,4,2,0.42857142857142855,-5.6999998
OXo,CC(=O)NCC1CN(S(=O)(=O)c2ccc(C)cc2)C(=O)O1,312.34700000000004,0.64062,1,5,92.78000000000002,4,2,0.38461538461538464,-4.7199998
OXn,CC(=O)c1ccc2c(c1)N1C(=O)OCC1CC2,231.25099999999992,2.1605999999999996,0,3,46.61,1,3,0.38461538461538464,-4.0100002
Ac-Trp-Ala-Gly-Gly-Lys-Ala-NH2,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(N)=O,629.7190000000002,-2.4439999999999955,9,8,259.5,18,2,0.4827586206896552,-7.309999900000001
Cytarabine (1),O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,244.20299999999997,-2.4396,4,8,125.04,2,2,0.5555555555555556,-6.0999999
5'-L-valyl-cytarabine (2),CC(C)[C@H](N)C(=O)OC[C@H]1O[C@@H](n2ccc(O)nc2=O)[C@@H](O)[C@@H]1O,343.33600000000007,-1.9053999999999989,4,10,157.13,5,2,0.6428571428571429,-5.23
XM970,CCCCC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(CC)c2C(=O)O)c(F)c1,529.6340000000005,4.945700000000005,2,6,118.36,12,3,0.37037037037037035,-5.1999998
E15,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3c(F)c(F)c(F)c(F)c3F)cc21,474.4110000000002,2.8173000000000004,2,6,121.07,5,3,0.15789473684210525,-4.1999998
E17,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3cc(F)c(F)c(F)c3)cc21,438.43100000000015,2.5391000000000004,2,6,121.07,5,3,0.15789473684210525,-4.329999900000002
E23,CNC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N3CCOCC3)c2c1,502.5280000000003,1.07,3,8,148.64999999999998,5,4,0.22727272727272727,-4.3899999
E24,CNC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N3CCCC3)c2c1,486.5290000000003,1.8336,3,7,139.42,5,4,0.22727272727272727,-4.0999998999999985
E25,NC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N3CCOCC3)c2c1,488.5010000000003,0.8093000000000004,3,8,162.64,5,4,0.19047619047619047,-4.7399998
E28,CNC(=O)/C=C(/c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F,378.4510000000001,4.050400000000002,2,4,72.94,4,4,0.2727272727272727,-5.1500001
Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,580.5390000000003,-1.1652000000000007,8,14,225.05999999999997,6,5,0.5185185185185185,-6.820000200000001
N-desmethylclozapine,Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,312.804,1.6876999999999998,2,4,39.66,1,4,0.23529411764705882,-4.6799998
13,CCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,410.5650000000001,4.4181000000000035,2,6,101.05,12,2,0.5,-5.46
14,CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1,409.62100000000004,5.802300000000005,1,5,71.95,14,2,0.6,-5.3200002
VX-950,CCC[C@H](NC(=O)C1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,679.8629999999999,2.4459000000000035,4,8,179.56,13,5,0.7222222222222222,-5.3200002
BILN-2061,COc1ccc2c(O[C@@H]3CC4C(=O)N[C@]5(C(=O)O)C[C@@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,774.941,6.052700000000005,4,11,181.31,9,7,0.55,-5.6599998
2c,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)c1,530.4920000000001,2.5318700000000005,4,8,182.72999999999996,6,4,0.045454545454545456,-7.0
4b,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,479.53700000000026,3.345220000000001,3,6,133.1,6,4,0.08333333333333333,-6.0
4c,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,460.55900000000025,3.962220000000001,2,6,107.08,6,4,0.12,-5.9000001
4f,NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)c1,533.5070000000002,4.055600000000001,3,6,133.1,6,4,0.08333333333333333,-6.0
4g,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)cc1,514.5290000000002,4.672600000000003,2,6,107.08,6,4,0.12,-5.5
4h,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1,532.5190000000002,4.811700000000003,2,6,107.08,6,4,0.12,-5.3000002
4c,COC(=O)/C=C/CNC(=O)CN1C(=O)[C@@H](COC(=O)Nc2ccc(Cl)cc2C(F)(F)F)N=C(c2ccccc2)c2ccccc21,643.018,5.005500000000004,2,7,126.40000000000002,9,4,0.1935483870967742,-5.420000099999998
1-naphthol,Oc1cccc2ccccc12,144.17299999999997,2.5454000000000008,1,1,20.23,0,2,0.0,-4.4899998
V,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)CCCCCc1ccccc1,417.6340000000002,5.012600000000004,3,3,69.56,13,2,0.7307692307692307,-5.1500001
a,O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1cnc2ccccc2c1,486.61600000000027,4.807700000000005,2,5,95.42,8,5,0.4482758620689655,-5.8899999
b,O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)C1CNc2ccccc2C1,490.6480000000003,4.376300000000003,3,5,94.56,8,5,0.5517241379310345,-5.5999999
C,O=C(O)CC(C1CCN(C(=O)CCCc2ccc3c(n2)NCCC3)CC1)C1CNc2ccccc2C1,490.6480000000003,4.376300000000003,3,5,94.56,8,5,0.5517241379310345,-5.2199998
I-II,O=C(O)C[C@@H](c1cnc2ccccc2c1)N1CC[C@@H](CCCc2ccc3c(n2)NCCC3)C1=O,458.56200000000035,4.375100000000003,2,5,95.41999999999999,8,5,0.4074074074074074,-5.6900001
5'-L-Val-FUdR,CC(C)C(N)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,345.32700000000006,-1.1493999999999986,3,8,136.64,5,2,0.6428571428571429,-5.29
5'-L-Leu-FUdR,CC(C)[C@H](N)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,345.32700000000006,-1.1493999999999986,3,8,136.64,5,2,0.6428571428571429,-6.0100002
Methylparaben,COC(=O)c1ccc(O)cc1,152.149,1.1788,1,3,46.53,1,1,0.125,-4.46
Propylparaben,CCCOC(=O)c1ccc(O)cc1,180.20299999999997,1.9589999999999999,1,3,46.53,3,1,0.3,-4.3899999
Butylparaben,CCCCOC(=O)c1ccc(O)cc1,194.23,2.349100000000001,1,3,46.53,4,1,0.36363636363636365,-4.4899998
Octylparaben,CCCCCCCCOC(=O)c1ccc(O)cc1,250.33800000000002,3.909500000000003,1,3,46.53,8,1,0.5333333333333333,-4.880000099999998
Arzanol,CCc1oc(O)c(Cc2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(=O)c1C,402.44300000000015,3.6351200000000032,4,7,128.20000000000002,6,2,0.36363636363636365,-4.71
2,NC(=O)c1c(F)ccc(OCc2nc3cc(Cl)cnc3s2)c1F,355.753,3.3008000000000006,1,5,78.10000000000001,4,3,0.07142857142857142,-4.3099999
4,CC(=O)N[C@H](Cc1ccccc1)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(N)=O,514.6260000000002,2.0162999999999998,3,4,121.6,12,3,0.26666666666666666,-5.0900002
6,CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(C)=O,514.6260000000002,1.9347999999999994,4,4,116.4,12,3,0.26666666666666666,-5.380000099999998
Pyrilamine Maleate,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,285.391,2.658400000000001,0,4,28.6,7,2,0.35294117647058826,-4.6599998
Org 12962,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,265.66599999999994,2.1634,1,3,28.16,1,2,0.5,-4.5999999
Org 5222,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,285.77400000000006,4.258500000000003,0,2,12.47,0,4,0.29411764705882354,-4.73
Org 33062,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,359.47400000000016,1.5539999999999996,0,6,69.64000000000001,6,3,0.6842105263157895,-4.6999998
Org 25907,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1O,375.4730000000001,0.5248000000000006,1,7,89.87000000000002,6,3,0.6842105263157895,-4.8899999
Org 13011,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,370.4190000000001,2.625000000000001,0,4,39.68000000000001,6,3,0.6666666666666666,-4.7399998
Org 34037,Clc1ccc(C2CN3CCN=C3c3ccccc32)cc1,282.774,3.5477000000000025,0,2,15.6,1,4,0.23529411764705882,-4.7199998
Org 23366,O=C(CCCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)N1CCCC1,424.5350000000003,5.265100000000005,0,2,23.550000000000004,6,4,0.4230769230769231,-5.0599999
Org 34167,C=CCC(N)c1ccccc1-c1noc2ccccc12,264.328,4.070700000000002,1,3,52.05,4,3,0.11764705882352941,-4.869999900000002
21d,CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(=O)NCCF,665.7590000000001,1.8799999999999983,6,8,166.45,17,4,0.4166666666666667,-5.8000002
2,CNC(=O)[C@@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)C,633.7420000000002,1.5403000000000031,6,8,166.45000000000002,15,4,0.4,-5.8499999
21e,CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(=O)NCC(F)(F)F,701.7390000000003,2.4727999999999977,6,8,166.45,16,4,0.4166666666666667,-5.54
Teniposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,656.6620000000001,2.752900000000001,3,14,160.83,6,8,0.46875,-6.0500002
22,O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4cc5ccccc5o4)n3)cc21,399.4540000000001,3.249500000000002,3,5,95.84,2,6,0.2608695652173913,-5.8200002
25,COCCCOc1ccc(-c2nccc(-c3cc4c([nH]3)C3(CCCNC3)CNC4=O)n2)cn1,448.5270000000002,2.3136,3,7,114.05000000000001,7,5,0.4166666666666667,-5.380000099999998
5m,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,483.6240000000004,3.0108000000000015,0,9,80.78999999999999,8,6,0.4444444444444444,-6.3000002
1,CN1C(=O)CC(N2CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,523.6590000000003,3.1641000000000012,1,7,87.64000000000001,7,5,0.4444444444444444,-4.9099998
13,CN1C(=O)CC(N2CCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,507.59100000000035,2.6630000000000003,1,7,96.87,6,5,0.4444444444444444,-5.119999900000002
13d,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,535.6450000000004,2.982000000000001,1,7,96.87,7,5,0.4827586206896552,-5.8000002
13e,CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(C3CC(=O)N(C)C(=O)N3C)CC1)c1ccccc1CO2,549.6720000000003,3.543000000000002,1,7,96.87,7,5,0.5,-5.7199998
13g,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,521.6180000000004,3.0531000000000006,1,7,96.87,6,5,0.4642857142857143,-5.5
13i,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,533.6730000000005,3.1882,1,6,87.64000000000001,7,5,0.5,-5.5900002
13j,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(C)(C)C(=O)O)cc43)CC2)N(C)C1=O,561.7270000000003,3.923300000000002,1,6,87.64000000000001,7,5,0.53125,-5.2450004
(E-Z)-19a,CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,518.6140000000004,2.8855000000000013,1,6,93.63,6,5,0.41379310344827586,-5.1399999
(Z)-19b,CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,532.6410000000004,3.2756000000000016,1,6,93.63,6,5,0.43333333333333335,-5.4000001
(Z)-19c,CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,504.5870000000004,2.956600000000001,1,6,93.63,5,5,0.39285714285714285,-5.0700002
(Z)-19d,CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,518.6140000000004,3.346700000000002,1,6,93.63,5,5,0.41379310344827586,-5.420000099999998
(Z)-19e,CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,516.6420000000004,3.0917000000000012,1,5,84.4,6,5,0.43333333333333335,-4.829999900000002
(Z)-19g,CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,516.6420000000004,3.552900000000002,1,5,84.4,5,5,0.43333333333333335,-5.1599998
T2000,COCN1C(=O)N(COC)C(=O)C(c2ccccc2)(c2ccccc2)C1=O,368.38900000000007,1.9712999999999996,0,5,76.15,6,3,0.25,-4.4499998
T2007,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,280.283,1.3387,2,3,75.27,2,3,0.0625,-4.46
Cycloastragenol,CC1(C)C2[C@@H](O)C[C@@H]3C4(CC[C@]5(C)[C@@H]([C@]6(C)CC[C@H](C(C)(C)O)O6)[C@@H](O)C[C@@]35C)CC24CC[C@@H]1O,490.7250000000003,4.436600000000005,4,5,90.15,2,6,1.0,-4.5
Byankangelicol,COc1c2ccoc2c(OCC2OC2(C)C)c2oc(=O)ccc12,316.309,3.104000000000002,0,6,74.34,4,4,0.35294117647058826,-4.3000002
CD1,CCCCCCCCCC(=O)OC,186.295,3.3001000000000023,0,2,26.3,8,0,0.9090909090909091,-3.51
CD21,CCCCCCCCCC(=O)NN,186.299,2.117,2,2,55.120000000000005,8,0,0.9,-4.1199999
CD27,CCCCCCCCCC(=O)N1CCNCC1,240.39099999999996,2.5589000000000004,1,2,32.34,8,1,0.9285714285714286,-3.8199999
Zearalenone (ZEN),CC1CCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)OC1,318.36900000000014,3.4371000000000027,2,5,83.83,0,2,0.4444444444444444,-4.98
a-Zearalenol (a-ZEL),CC1CCC(O)CCC/C=C/c2cc(O)cc(O)c2C(=O)OC1,320.3850000000001,3.228900000000002,3,5,86.99,0,2,0.5,-5.27
a-Zearalanol (a-ZAL),CC1CCC(O)CCCCCc2cc(O)cc(O)c2C(=O)OC1,322.40100000000007,3.1483000000000017,3,5,86.99,0,2,0.6111111111111112,-4.8200002
Telaprevir,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,679.8629999999999,2.4459000000000035,4,8,179.56,13,5,0.7222222222222222,-5.3899999
Tryptanthrin,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,248.24099999999999,1.9300999999999997,0,4,51.96,0,4,0.0,-4.1999998
6,COC(=O)C[C@@H](C(=O)NN(Cc1ccc(Br)cc1)C[C@@](O)(Cc1ccccc1)C(=O)NC1CCOC1)C(C)(C)C,618.569,3.3866000000000014,3,7,117.2,12,3,0.5,-4.9699998
8,COCCNC(=O)[C@H](NC(=O)[C@](O)(Cc1ccccc1)CN(Cc1ccc(Br)cc1)NC(=O)[C@H](CC(=O)OC)C(C)(C)C)C(C)C,705.6909999999999,3.3849000000000027,4,8,146.29999999999998,17,2,0.5294117647058824,-5.3200002
10,CNC(=O)[C@H](NC(=O)[C@](O)(Cc1ccccc1)CN(Cc1ccc(Br)cc1)NC(=O)[C@H](CC(=O)OC)C(C)(C)C)C(C)(C)C,675.665,3.7584000000000026,4,7,137.07,13,2,0.5151515151515151,-5.5999999
11,CNC(=O)[C@H](NC(=O)[C@](O)(Cc1ccccc1)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@H](CC(=O)OC)C(C)(C)C)C(C)(C)C,673.855,4.057900000000004,4,8,149.95999999999998,14,3,0.4473684210526316,-5.4699998
25,CN1CCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc(-c4ccccc4)nc4ccccc34)C[C@H]2C1=O,657.7930000000001,3.752200000000003,2,8,147.66000000000003,6,7,0.45714285714285713,-4.6799998
45a,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1,687.8190000000002,3.7608000000000015,2,9,156.89,7,7,0.4722222222222222,-4.8899999
45b,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3nc(C(C)C)cs3)nc2c1,736.917,4.340700000000003,2,11,169.77999999999997,8,7,0.5555555555555556,-5.2199998
45c,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1,705.8090000000002,3.8999000000000024,2,9,156.89,7,7,0.4722222222222222,-4.6999998
51a,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,701.8460000000001,4.069220000000002,2,9,156.89,7,7,0.4864864864864865,-4.8899999
51e,COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)c3ccc(OC)c(C)c3n2)cc1,731.8720000000001,4.0778200000000036,2,10,166.12,8,7,0.5,-5.0500002
60a,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,715.8730000000002,4.4593200000000035,2,9,156.89,7,7,0.5,-4.5900002
60c,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,719.8360000000001,4.208320000000003,2,9,156.89,7,7,0.4864864864864865,-4.4899998
67c,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,719.8359999999999,4.256220000000003,3,9,165.67999999999995,7,7,0.4864864864864865,-4.4899998
Amfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,255.273,2.1269,2,3,80.39000000000001,4,2,0.06666666666666667,-4.52
Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37300000000005,1.5439999999999998,1,6,75.00999999999999,2,4,0.4444444444444444,-4.5500002
Paraoxon,CCOP(=O)(OCC)Oc1ccc(N(O)O)cc1,277.213,2.8313000000000006,2,7,88.46000000000001,7,1,0.4,-4.6900001
Sulfasalamide,NC(=O)Cc1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,411.4430000000001,3.0312000000000014,3,7,147.1,7,3,0.05263157894736842,-5.7088718
Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,408.88200000000006,2.266300000000001,2,7,99.88000000000001,8,2,0.4,-4.670000099999998
Alfuzosin,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,389.4560000000002,1.3507000000000002,2,8,111.83,8,3,0.5263157894736842,-5.6399999
Dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,556.7690000000005,7.0490000000000075,1,6,88.85,18,3,0.5161290322580645,-4.52
Trimethobenzamide,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,388.46400000000017,2.5828000000000007,1,6,69.26,10,2,0.38095238095238093,-4.96
Desloratadine,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.8280000000001,4.018900000000002,1,2,24.92,0,4,0.3157894736842105,-4.059999899999998
Xaliproden (SR57746),FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,381.4410000000001,6.190400000000005,0,1,3.24,4,4,0.25,-4.73
Setrobuvir (ANA598),CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N/C(=C1\C(=O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,560.6290000000004,2.1387999999999994,3,7,141.75,4,6,0.36,-5.8899999
corticosterone,C[C@]12C[C@@H](O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@H]2C(=O)CO,346.46700000000016,2.666700000000002,2,4,74.6,2,4,0.8095238095238095,-4.4850001
cymarin,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O,548.6730000000005,2.4333000000000005,3,9,131.75,5,6,0.8666666666666667,-5.6999998
daidzin ,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,416.38200000000006,0.34429999999999994,5,9,149.82,4,4,0.2857142857142857,-6.3600001
desoxycarticosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,330.4680000000001,3.695900000000003,1,3,54.370000000000005,2,4,0.8095238095238095,-4.670000099999998
"(2E,9Z)-N-(2-methylbutyl)pentadeca-2,9-diene-12,14-diynamide",C#CC#CC/C=C\CCCCC/C=C/C(=O)NCC(C)CC,299.458,4.238300000000003,1,1,29.1,11,0,0.55,-4.4299998
EACV,C=C1NC(N)=Nc2c1ncn2COCCOC(=O)CC[C@@H](N)C(=O)O,352.3510000000001,-0.8873999999999977,4,10,167.07999999999998,9,2,0.42857142857142855,-5.8099999
5-aminolevulinic acid,NCC(=O)CCC(=O)O,131.131,-0.6210000000000004,2,3,80.39,4,0,0.6,-5.3400002
EF5289,CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OCOC(=O)C(C)(C)C)CC3)CC2=O)cc1,561.6320000000005,2.1032000000000006,0,10,131.99,10,3,0.6071428571428571,-4.2600002
enalapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45300000000026,1.6046,2,5,95.94000000000001,9,2,0.55,-5.6719999
ganciclovir,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,255.23399999999998,-1.970899999999999,4,8,139.28000000000003,5,2,0.4444444444444444,-6.369999900000002
hexapeptide 04,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,440.50100000000015,-2.629599999999992,5,6,165.81,0,1,0.6842105263157895,-5.8200002
hexapeptide 15,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,454.5280000000002,-2.287399999999991,4,6,157.02,0,1,0.7,-5.8200002
